index,sales
578522,6540.7242601286725
36144,6707.410742752458
614681,5621.425555479839
190824,5283.949608884011
282454,6804.164020533176
385513,5217.255818143313
175554,3202.427264043129
677074,15743.962131548325
222321,7392.806389921657
177728,64.3498301037488
568207,53.67614266603397
67251,17.87471323639259
367226,6817.067915682639
48866,4821.373110415574
320082,8583.303441603037
370005,10847.971617315941
643312,5486.232610150172
154701,-8.759906270175216
379645,8603.234039013609
555925,9307.816776038031
709310,4236.82822105982
689288,7472.245561948763
533460,7544.304817097377
419164,1789.3707700253967
375404,8395.089321233749
477172,3814.906726101319
454214,5673.540898218963
181089,20.401822927880445
115581,6692.269142674313
409575,7595.911739418659
592415,107.57126613693116
8522,11996.69938040653
62096,9399.063193062397
50063,7451.778117264513
131925,7113.077744096147
394477,8218.730261858327
496809,10331.43555577623
507502,11183.402182320244
272061,6895.676022254517
442158,2493.537203766289
667183,7051.578639619311
486733,3586.7379581175483
68061,6253.419993201399
247182,6743.909961988665
158708,293.79120829445685
539037,5217.978206911147
693813,9464.64205788238
539705,4963.1861056561565
578172,6402.366721004222
500647,6934.947705264432
652970,4982.766704179756
608930,5722.57159406457
559756,8300.138488613886
681942,5422.677666752203
160520,5803.696168275261
536663,7632.751575929405
192452,5354.196862688472
308864,7765.238204261939
172116,10055.081226079123
100072,8217.51797587755
322266,12934.016327973073
480940,3018.9248194599186
520973,12037.530317973722
456141,4161.011427801408
704339,8132.571764602502
411678,10500.958168487174
147544,24.378337153500677
344657,4635.672310528778
126761,6487.029769670135
210406,9049.142349175458
655920,4900.0026402126405
395852,4573.313223702145
58977,8976.60860672989
396093,4187.165907434791
351993,5143.861904971797
337146,9464.907363080983
110491,6176.614601183725
452685,6197.896287289737
526234,6418.728230749528
653138,4708.048851156808
308771,5387.7823721738405
665879,9805.742209313152
349160,4828.648336317866
680385,8766.233347078967
26319,10631.619920067782
480561,8918.988441609366
578013,5020.679455711357
378395,4042.674695425874
347984,5956.028946264821
612381,7364.219185594326
453495,27.96840359647241
201721,3576.556432014029
539467,5423.480530615025
479283,6984.639343622183
604725,4803.483757899536
110797,3.0120739634549674
362761,6661.579365848687
666268,7918.717604045074
604018,7088.618879789364
681683,7086.3479940014295
199751,4091.053767069238
694253,5461.3718196258615
528328,-11.599737763883306
264135,6140.3472333019645
356711,9918.836973985355
649095,5602.882204780002
341334,7699.101079395227
544571,6510.410545814484
280884,7679.634228470295
332574,9886.616716818766
410387,5288.145573178855
163791,125.30925879789702
373442,5208.764984019995
694796,4893.104855879703
604029,27.221872460303953
301515,1830.2074061986852
662257,48.255007906516255
565472,13513.86846224043
283298,4198.563362581407
656464,-20.864596789560558
293288,2709.094132493641
671429,5363.653338510887
288801,28.89342981072895
2275,7873.503959663946
651900,48.85938528149474
689691,20.401822927880445
341463,5595.625859169607
674668,7332.924998412549
421436,3344.615278587657
37929,10108.792891022036
703690,3406.4581227097233
450078,7948.936679185538
201886,4156.425399371009
41403,7495.666370189239
369691,6047.219714693879
110778,8716.11010018129
414242,10814.102936638386
225890,20.401822927880445
89983,3959.2202462654827
10145,38.827541248914024
16022,9165.487944128128
58858,2766.7907541107293
416004,13432.759277552908
605951,10111.835692259612
4482,4279.8862148874105
415859,13194.693260577855
207660,4836.399796748986
165265,5604.636364647322
130691,2845.550552892708
484173,7068.002113476906
686134,2232.6536539369968
488521,27.96840359647241
365967,16660.76440890227
448155,7050.210783722743
511596,-307.1386527492012
199093,4748.5555558228225
242039,8157.14374641283
490102,9527.457417432603
662953,6678.4246611230565
103182,5093.946874242869
156993,7323.31012481015
345874,20.401822927880445
668002,9828.0027551849
90599,8252.577111433644
370004,4630.79040429212
503558,13195.287812363445
423441,3919.9572872695953
690582,6694.324747295913
277025,11154.078792474456
599937,6898.714135248979
260518,6230.714298178345
441323,4309.400222339141
338678,4415.845315354986
206204,8089.710468863536
269424,6749.380962611145
558657,52.68490121494481
547966,6498.532139722346
208927,6099.634821953225
483680,5483.880419027023
522803,17758.977118251918
573075,5792.027200860735
308115,5607.48002045541
346465,1062.5475398239194
365222,6673.670371733493
271657,8050.117172609358
229314,10630.104159821753
675676,6025.856818439597
370110,48.255007906516255
458530,104.62509851011659
603818,12696.0772091523
537218,8904.60750085701
370173,-277.9769235511455
383794,9118.946848326243
499912,6083.627182243345
655167,7934.5690450503835
360284,7343.18212725643
642535,-8.339818656619272
524867,5545.754123373543
38271,8378.82907599334
160025,19.055672433027585
323579,4995.735603633139
70741,5079.999186366016
516450,7159.072796499231
167254,20.401822927880445
495000,7712.9994383776975
486819,10480.396658566127
221647,65.64475687094176
59871,6427.372950219284
332688,6860.049412680291
478204,4557.906972612533
159735,10357.948005551716
349389,7318.782245277259
309206,12694.657796628771
395511,5951.948608824242
90526,7581.370319921599
221399,5950.437120007239
436085,10343.139869324948
194217,35.58177742817971
272392,9005.399353123168
658793,79.07632197476565
654873,4804.417486779651
211644,12258.664441902758
117959,7921.471017933713
58053,488.21720380325786
82267,4363.096060403975
310401,7613.327215085086
453416,8126.782961231928
131137,5400.218847913655
648819,5974.2064204886055
533095,7480.766009579561
289658,4717.060467557855
692829,7973.080457217635
583139,11457.946993967345
303470,6065.153685252567
428063,5036.513468477193
325005,5329.6230900023575
691327,-47.65140408107315
583126,5224.516974533967
554584,18.192028463754237
402669,5922.0348330560755
524078,4545.416079699786
410577,7072.660681109264
83727,8333.930519523436
398207,6311.4566015709615
296422,8370.996051609865
116431,5005.33524568588
88042,35.98336743066417
381942,4884.2711473529625
683136,104.62509851011659
324133,6058.392228573131
88498,7019.282264128207
87543,4103.816150296231
56178,5305.179453846556
599498,118.02658462339916
383075,5341.587485146155
465581,6457.8498944932835
468024,3331.2600985912563
292967,3812.560635256144
317940,8769.39477976309
176410,107.16744697095754
216941,7116.904254999931
403310,114.26320298953218
582630,10758.496804355713
557793,3973.5334031436682
622262,3814.5768094937594
592631,10661.871225303948
519167,5176.4449755544265
81095,6734.939176715411
278475,10222.967932311529
309440,5733.3539944113945
559029,49.8238809310241
195744,-82.74448179773623
688691,5799.395893899044
362710,3259.2895526004636
188567,6641.087430944305
133940,-12.908701202933946
156096,5700.585674681541
132760,6697.8396791376845
637460,63.39735613138254
611184,6399.39951518691
465423,4507.145520735353
86530,16.513356800209667
55302,6082.453770987264
470965,9236.51310438087
311624,7734.9759253087805
544352,6250.935914523733
506873,2909.3424293263056
367408,10711.488788823106
69380,7616.651491886005
137949,3218.0204273552527
671829,3789.3849377895913
580579,12511.979769090105
460337,-8.339818656619272
72040,4654.6170081915825
267599,4922.928124339578
400329,3307.6976584067634
259125,14226.082499555778
570341,8203.84943268343
292860,4281.846710118577
143414,6549.795696832565
137125,4983.088099210411
639818,3848.4164106605026
533554,6566.330430254275
623418,7201.641505589334
278092,6709.49792557229
514654,7718.897266916096
561910,3048.345049836169
701750,5249.808184429329
368628,11147.947326429794
427940,-26.149655234600708
632474,4265.306360961502
493321,13096.479953879041
194837,7440.589777917366
13386,3930.849819349303
106465,11066.615267254945
373821,8388.012846983564
323154,13999.1745431398
344637,3123.0187364011654
612849,12216.579883526516
678808,5886.654058901008
390686,5541.8687065656295
656742,6889.0782930833375
452662,6978.754267785075
626538,10398.76229424038
6612,4081.2563055786177
547467,6140.3472333019645
149120,7175.653750172974
638768,7139.861796539002
50733,6100.676881196191
441839,8496.773500747024
711775,4600.078047845703
162296,8084.084975356062
623869,11017.768010804684
546116,9932.06224253557
10502,6712.107748445621
308346,8051.670822112814
45430,8030.791889218215
416175,5040.189003481072
19537,13850.730833111542
602719,45.010701215069226
65640,7045.824436261562
19546,7970.333225912597
512455,48.255007906516255
636446,5432.53044476791
9810,6.420048230124061
505562,2906.531640201554
577498,7293.60806367941
320874,96.46607093919114
685295,5772.276063512872
9023,4719.958595284064
351686,9432.285004696652
67617,5994.028468994105
397798,5980.009576600731
579421,19965.21004446312
477,-8.339818656619272
271012,20.401822927880445
114222,5736.808489633603
365308,5672.217060913993
198052,5023.628679783715
153193,7499.234296177508
650444,6204.252086510712
595753,8404.626685007845
696907,2201.302614342037
479045,8443.95711981805
354362,55.720020903783336
277776,7620.801773865479
274088,6861.368126999357
285378,7867.354679811286
578110,-12.908701202933946
517419,5486.867826022777
364104,3724.2449352520125
71794,21337.606419312135
509267,7267.55952349851
585613,20.401822927880445
257283,8223.864845300495
584960,9943.201279662291
496105,4789.3108635523395
43490,6245.135728706294
513200,5266.6722548593925
308065,5334.220506185428
156618,5828.109377437309
435827,13385.59238217795
666237,9039.476363778329
152134,5149.691033747148
629465,8095.645869821522
16787,10384.524043828462
163835,4375.377858110059
643526,8463.671102764278
627026,10668.307311289978
51672,17663.557720899305
297399,6901.708682216679
392575,5108.837074439882
217392,6619.5654886276925
648312,7349.300558746307
205655,13301.124307777403
664304,7512.681756566697
705465,2910.3230481939313
561433,9677.792937023249
189989,89.77769800653205
120212,6335.213297088149
481855,7014.368074309285
390613,208.81392622457952
561080,118.02658462339916
699900,9264.845375326777
229113,5100.571690489992
175190,7187.806300321995
225015,6129.15376289428
42908,8208.981453105176
154964,16.058152709539645
661020,4225.9922020688255
31353,8670.214109960163
510776,47.228414020934835
22424,-8.759906270175216
206864,10607.2871759925
60680,11348.991443920355
148899,2944.8200497463645
537280,8208.126337444359
559240,7942.797305292479
234333,3896.1476490923787
668878,8664.893658505385
236171,4042.674695425874
486844,5079.419083532779
346800,8993.422355158518
707029,7805.946261607806
110961,4818.798935444632
545963,10231.966735906903
425804,8052.018365538784
611203,5249.22702729589
38217,-0.7670421385388617
612048,15854.242237545974
592599,9485.026344952035
33123,84.82534763343733
188649,4004.8074110375555
40372,6726.608053910203
604844,5186.642881182112
285510,5585.593469478538
134870,7409.827503287167
249386,9452.56155570877
127248,7713.482249715922
153741,3098.1152495777733
642389,11300.358761880747
547987,46.88349779466414
23897,12131.9187232937
163856,8300.240619532622
655938,76.50389452338337
395837,54.2050716634355
91662,27.96840359647241
326741,75.04399272413765
454951,8132.571764602502
467219,5411.135098734309
391861,17426.666046217804
250007,7593.902919240325
291715,60.68301858346572
59206,5376.810872394951
66116,11922.197738346698
646933,4565.482609152051
551216,7820.0351974010055
554303,66.94529701383804
190074,8061.09990468786
639742,9067.699597889821
262917,53.38712171177223
482558,48.04093601143515
224551,4189.566070155446
538872,46.44091508062133
567162,7642.718661903617
232570,8413.031803970993
643123,9268.71177618114
598923,8519.925208999939
482850,14390.273218687818
418928,3173.5037163913807
312744,12361.463993451034
460330,7625.801995229605
136609,4041.695333032816
550101,7198.588852195122
275876,4661.417325537338
291711,13732.690731088544
663276,5804.194071986306
324971,8942.979007007758
160168,12116.239489196063
520238,2703.5101791966167
364135,5270.446742596532
338543,7599.176798415039
183589,11134.005105108883
391756,7864.545253917095
142466,293.79120829445685
339028,8903.941891545357
689639,4259.90287806366
584170,3633.1357774833896
650892,5078.191843529756
345689,7976.80541001965
540725,5628.997053913013
313702,9440.981977320906
618286,6822.643848925336
303887,5605.929932851212
508450,12832.317830524396
128873,6755.900144615221
233807,5485.974531227215
273039,94.90981181178802
297157,4988.282770157989
398058,17796.946889007835
872,13158.093184563122
392510,10838.023654921757
454260,8723.64451442587
336670,211.9283739607593
331160,5993.846823645523
226800,12970.565002567226
66358,5319.813032054752
338694,59.461985410439716
556025,3805.5029226504703
275217,6700.732448748345
401369,-69.2558663696224
409204,5304.369884186397
542812,6631.7672429146805
648082,-67.56452729743697
241015,5316.457953817398
617302,4531.37400103059
108923,8598.362796982681
184661,6569.030870235542
417379,8011.734499837735
156086,3601.800795758487
347653,29.078153511071637
353768,8525.935229945078
135914,7494.793725331945
187084,6335.290241636905
233176,-50.02632598761625
298829,4681.508566022887
245267,4255.486424119645
424257,3325.559097869704
6458,10266.083498297457
589740,2968.2742131995956
107684,7651.230892615422
308929,5552.946307220812
487148,4558.282340789733
216667,5092.701417219907
502074,7490.090931136801
100319,7704.926372897759
72295,33.67943078119545
38216,6783.155546047274
575784,25.47296997534111
600695,9822.052348984316
452095,6594.8662791704855
673486,10495.517611227522
45870,6718.834207295765
661225,4263.932043092024
299568,8604.062134311105
128673,6489.4790059291045
271688,10746.008570206137
286817,5353.570053967901
627423,9861.854896164154
133154,5431.7777069385775
49958,4586.022641993491
246108,14388.315732401297
282552,7991.262187156328
663950,3223.3281010953856
144010,4534.549805654006
61332,4824.932957334062
487722,5951.08946742601
137769,5190.025963631907
338615,6743.245545973821
576432,9799.74464019015
516016,7982.814886161472
363035,7569.937020190826
118443,-38.40279809938128
314913,55.78398229967521
603860,5179.817700288178
390132,7207.5039449679325
216409,8749.462861413018
477930,8162.960472067375
62450,4881.443334761285
487856,18.192028463754237
320105,10764.85172637807
667651,15.710768437302907
306570,7308.0351495291725
533299,5005.404186240804
134439,3784.7368405313214
61136,4451.973625114044
354442,10203.9983730177
572349,4823.958278944719
329852,11131.861498679453
70659,4720.47589858929
32997,4245.570565800424
580492,5632.013985833811
389638,4744.421505346291
370587,5286.559185329765
237792,4131.806436680058
397507,10858.043382695812
674521,5074.0139052194245
655712,7409.57865789287
315892,5578.235123609133
500916,9957.824057845319
83844,5534.509729983044
31794,-20.864596789560558
153432,7640.850958982777
125433,4385.397281983675
444677,13687.269820068504
323035,5771.420709753507
699604,9051.281082182722
587586,5182.740403274752
472151,4912.8942147583775
512534,27.96840359647241
196217,4318.174624432222
473373,6797.086319018013
594896,6798.805549077752
51552,63.39735613138254
324086,8263.57099488415
95740,1457.3750245535623
230481,21485.104675891656
510940,14.911655112972545
200671,4821.941905743331
78853,7344.378079179116
553739,1398.305962570098
447721,7474.568801053792
444171,9274.358520389935
639400,7455.211177591305
669735,49.8238809310241
494962,10761.968798862215
601506,114.61509617750818
429877,65.64475687094176
44226,5604.387256172996
658049,107.13178457410983
459208,5367.882378991306
271723,3629.8690851441797
468454,7470.429181631088
672244,6087.968182898591
20865,-83.04172919950514
564331,9039.806802207384
407385,5252.732728938072
445963,13061.290350302917
321551,6565.623751035743
91192,4149.81239461607
219404,37.52323901069442
706056,4523.211613026955
153147,4588.165121215803
441191,3646.75455439489
595442,7158.935954417914
641365,76.50389452338337
99391,5052.492317461717
507343,5944.897482949148
476513,35.58177742817971
203448,8366.014547781419
596099,1838.3530387087328
266982,9980.860864075034
580950,5762.350987830228
355902,4909.172443324977
348340,5161.746201350172
463972,4859.442430026781
602659,9364.340293947993
404486,2941.9442725029876
79393,4494.687934310074
11813,6049.909396873803
422322,8907.735114278228
581635,8358.35746684821
525863,8886.179352595444
501360,5682.582026073884
572825,6359.273636883311
202329,6025.193552433016
427836,45.74382827605012
689037,7807.70425360548
567165,3011.0674175310096
67543,5560.94414831379
393758,4896.204123078397
121254,8598.252593046493
290069,4507.962836258551
387808,8564.128303319534
21339,4940.722992663373
262974,8528.106300919218
609140,10567.88156503509
423025,27.96840359647241
374856,-53.58275259968056
465537,6737.764054085307
668875,10927.866358018104
351676,37.60650807588803
607210,4804.4846717387545
105321,4705.008461586004
547892,6718.6516651955735
238288,6271.380171747711
410631,8548.205854240523
262223,5883.820614308848
246968,4624.567034729962
113079,7282.402356737372
649434,-5.342120534341996
136088,5472.6618026281385
197170,6744.89313083522
345805,4616.169561563389
544609,254.17906617429048
281255,5047.938329716146
676827,4395.1216587093395
5399,8472.165594574684
363702,12801.959721401243
276346,4802.147886070537
423911,3849.6412536704443
685177,4642.442081227674
557913,7053.771596723251
655841,4403.793411792543
439606,5543.186866180772
471951,6.420048230124061
649328,5153.490297902781
33743,4260.534755332484
678829,4459.293305108086
156754,7013.194083798749
655933,16.058152709539645
630393,4293.528597313025
191725,3523.4035713999556
708785,7809.304177445202
661297,7254.8513797085325
32925,6574.116213207875
156709,6307.201497673633
690110,13710.128488861836
130372,7329.287188756934
250819,12669.486083929783
96558,13.53449154392761
598941,5076.354333960852
439798,-0.23223272799199945
247677,-20.864596789560558
431267,7257.809364965832
43795,8404.147249810869
502457,9457.258428894342
46462,5778.335785846606
385557,5165.018621468163
322110,5760.051882028579
448633,4240.310084728407
487923,10406.760986982055
413454,10458.108108120085
355572,11020.265223227489
23115,11991.492110130042
393812,7246.597196344675
699437,54.2050716634355
136020,9416.383792397484
588899,4522.422627662938
529359,12791.162811169812
46722,-13.298016120968605
86477,13730.20201223747
154429,4850.668487642892
669639,3753.596319491704
249951,7044.52915495746
507558,-5.684642289261295
612575,31.260960580322052
488178,6186.872546609054
217325,6108.503460423168
270959,6473.75832051362
483793,204.86382416240255
107756,71.93691735637685
262579,7219.380584710416
290167,7578.7293316026135
195023,5061.268912373073
382345,8997.272313575517
3172,6768.4596017801805
419763,4274.002036632972
253780,9851.952991623491
630688,6457.677029280517
336315,5752.559762233042
512573,6058.975839413043
53221,8165.821993773313
128354,6.420048230124061
435791,18.32162071482157
43267,6757.635881640933
97880,6937.330816415801
154949,6767.12530511381
44527,13374.921687102975
606002,7500.29653682556
692676,6862.357788678094
242471,4339.605847463449
33354,10723.569655156767
297158,6191.895877601175
440395,9126.48158184151
41598,7223.980380307598
509584,8040.570609733883
289396,4913.152175560336
571730,6803.702805691807
569104,6439.427541890149
555804,126.28643636053106
388017,5524.747290482815
630727,9705.955266473813
471903,5621.269128446205
673678,54.2050716634355
209777,5279.723181260397
359854,5501.07588332463
216038,6989.7215813441035
708248,-21.01754142934474
477508,7982.653664796184
182219,8.144187768710948
281459,5285.735360595632
327981,4657.146689661722
610161,-24.160694596536903
679633,8339.531496498197
251024,9094.896270662164
618871,4136.793494931146
89420,12314.112676419896
642999,5474.137052506876
27646,5865.116942594757
457025,9917.264304257464
314468,9159.059966054874
379555,70.74364834696809
260885,5147.891484513022
565552,-14.93324827095315
256666,10598.234164222162
404278,3406.4581227097233
175030,4628.520771030327
6073,5846.455596147949
376996,4044.425999670697
337209,97.49368009469423
128236,4998.2088163562585
380208,10703.15819938345
19580,5582.882978314466
14223,108.6963906230428
141903,345.25269803886073
533178,2145.0027004108097
594402,1760.0571107998453
180550,6800.046789123963
35103,8165.272562576529
197548,29.838665056509345
494496,5648.015843507173
632960,19602.599822944976
141242,5487.788037709695
46520,6716.065044013591
253381,11891.939630241888
31932,6984.244030506721
675504,6353.216708296711
6253,3356.497727920376
295056,-8.759906270175216
387681,4988.842379005042
495978,20.401822927880445
422325,7553.082242674755
628099,4208.626174559113
56613,8756.005708148637
224291,6012.318205164548
473482,7327.426315246818
313489,7614.620282634075
603601,7806.632470410189
169176,8747.229673269283
479794,5410.831045181357
680961,3336.4182355221456
276527,7009.1464633923615
232138,33.7249342249225
111934,5994.422977906947
500294,5907.879782480377
46244,7459.525104970613
340905,8483.85776373714
76863,-33.45521509843501
359453,4137.263534357771
596975,5676.642082313528
414469,7357.255161405642
202782,7214.98108119963
68477,10003.775007981489
240753,5035.430840386623
29963,54.2050716634355
683989,7738.268368678215
137614,4952.29374696128
431458,459.05547460520216
533453,17612.984742667002
146904,12233.809606755402
614435,5441.621920589587
311448,7331.3718719164335
295211,5201.847829130876
391366,6964.46619576628
483535,2639.578324699976
202117,-53.58275259968056
329461,5572.403128162521
545523,7511.579106496441
704118,9108.668475909546
658466,16.513356800209667
222510,5051.751975591201
363226,6368.252603884571
380299,6662.834488220603
384285,6806.299128854225
204146,-26.756161506626174
398047,7864.107215178916
705693,5987.107252467182
488249,6595.53976714155
167751,6664.450334704915
202825,8650.475476754233
701463,9438.629833076757
697726,-13.298016120968605
546114,6449.149133188693
296405,4960.367636664146
3804,4312.643823430005
22381,7033.340702805602
285903,5827.901398959832
551620,3977.735481770485
361609,7209.462179752843
689336,5189.965902613204
243132,9686.457858758667
447445,3714.6936319742413
343472,7782.924904679399
230436,104.58943611326887
278213,208.81392622457952
367629,97.49368009469423
143157,8905.167330176659
636542,4411.139317259296
616055,-65.34406876885663
485557,7487.936325402076
27234,20.401822927880445
197939,9890.72611612992
654652,5942.174188825292
555567,6.420048230124061
180556,2906.7038053652695
383429,8244.770160886577
325099,9482.831000115835
490101,6258.570415395029
644991,4430.556435895276
541460,132.08023321709217
298679,6819.112908158037
701738,5067.810049419268
676153,55.78398229967521
231576,8483.024244727932
47081,4176.352233790547
92345,118.02658462339916
428604,3980.844549583351
1888,4064.427309849051
202698,7383.125639676706
519311,6093.085319440365
387565,9243.055638633934
428866,8743.185009189925
61942,48.255007906516255
437030,2223.1690991071177
532602,6140.431195713962
452740,1346.3153932302782
290829,36.33210762778271
517735,4586.909121694777
252245,5989.846874179712
368800,5057.934866827143
486688,10432.131686251048
533526,7560.250070648088
354756,5777.535803216897
673916,37.52323901069442
128174,2517.8713426526742
162214,8749.973279351438
126117,5594.800609260948
666315,5956.247380653279
619120,10900.906956435329
217045,218.72835087922252
69247,89.13377512681843
354798,6722.231730643663
154046,5710.126333592312
600785,6541.3012057755695
381878,9508.485077529891
628186,6244.810737476016
163387,323.1369225989302
422862,6419.116083830469
473825,4841.136192116777
149727,4224.239533803465
613409,3344.5592924166067
506462,12925.610096104805
636948,6744.181744954855
112391,7435.389867346163
257806,4516.727715647351
598281,27.96840359647241
644319,-20.864596789560558
657074,6636.718646947192
92370,378.60312995617426
126908,7862.463786048438
353946,5508.45839083046
704895,6991.617346135479
641774,5720.7105816603025
657144,86.53339131508505
16006,7088.105086464075
56284,9068.148956217254
428748,46.045607238564216
282002,3098.1152495777733
3143,143.40785244334504
4711,5428.751376603961
230189,11989.298564913443
247178,11301.66821582977
369174,3862.7062194334276
14133,3.0120739634549674
300966,7787.251080228167
536023,4067.457776737028
3231,10139.449321016382
663193,4249.837497869385
570246,4795.623136971913
400230,5457.130322027797
225927,4651.37525513123
568248,8456.87061110376
21342,7093.227747034818
31980,4906.788124064785
398684,15178.5847074122
153322,7448.864927388217
27753,3269.983715220853
658854,7745.145656858613
496631,6709.390558757128
54102,5359.591059521565
567338,7058.68189688199
621145,15261.89060612628
422283,5564.563256880857
663549,47.228414020934835
16861,4246.466325539237
685712,1043.5773811936947
288224,5582.270472412222
332179,6500.347807390396
190481,4841.858263079065
592221,9705.909669559138
335029,7808.116619296989
378304,6720.010443553909
305447,6196.993843171362
695727,3145.9826073510317
429732,4469.237955812909
203990,8478.290544677066
107161,7461.407456173092
37246,4573.841608223612
114722,-5.684642289261295
588790,7459.388817361183
124200,9718.510587407107
421086,4212.055000706098
28927,15949.02261301338
93243,9673.566067310472
341663,7060.703320255522
75660,10934.165931561438
220022,38.827541248914024
159242,8178.977502668016
492623,35.58177742817971
584675,8343.957646584415
300615,8703.5014604109
368075,6891.130448981703
306753,18.192028463754237
538592,7033.1310235235205
87318,15822.891621331424
539649,4984.348325522474
95364,5250.528718473715
269940,20.96675610629229
573090,5188.470582918294
591230,10312.475800721279
73266,2427.5123495906914
458308,7303.610711806412
491316,7446.463993201152
344874,-123.41683406522056
288613,6733.48580745776
708157,5861.170347092852
708725,2191.8040315665426
675823,8780.41102597796
219064,8907.833954248537
248205,59.14113295383367
526198,47.228414020934835
623020,5890.546121604189
604055,151.4532275213687
598983,-56.491195152508965
463957,115.74598489900265
391323,6369.803711468025
678882,4567.956643031734
192876,7377.169549681761
288724,6101.52998274191
198601,5769.280055331736
325224,27.846562090667586
415183,8932.977228755823
636146,5784.720464780342
77351,4492.039040093457
164781,5180.456928260576
602896,7430.178975743209
230242,3922.536356036519
607777,5067.723506821389
396360,8235.326261608323
603974,9053.1640892184
296978,8.18969121243799
168239,52.70319351099369
229328,65.64475687094176
480315,5442.632190930322
51336,8170.942533521458
391908,7579.25776964599
342838,11663.955742421129
210180,3718.387197316405
415199,5372.440846501241
172019,5455.481570124526
521077,4021.620773225558
457047,7292.689264339288
578907,91.2885411816255
564367,65.64475687094176
430901,9038.34971470358
288084,16130.922473799146
336935,6064.150301318813
74486,15010.139758951496
650285,5137.70226141972
181204,12698.285239531688
691597,4021.801969178257
626073,6587.466133976363
34765,31.260960580322052
522661,37.52323901069442
294054,108.22893948716825
664683,18.192028463754237
667666,10304.949318386944
344339,4730.385897159845
373438,9176.096727094862
362458,5176.31251117889
62350,8924.95537033135
4031,7313.294613345829
211629,5629.093908776301
42191,5717.881898541259
656022,8266.651937567096
708103,3103.130403967084
524604,4251.737674354626
572315,6075.666921552038
430637,4849.075235875205
446063,7233.684433313438
707243,5192.082973787402
61566,36.030241127914294
556901,9354.629641863667
624344,8450.358415301836
576758,22.959833332617617
124550,10088.363011944677
180901,7191.8929768871
115969,-279.90417640352524
582351,5986.081703875121
395382,4210.739519321912
589632,10180.223946990669
386318,5808.831665368027
211342,13108.63665245144
100916,-50.02632598761625
567743,53.38712171177223
357303,10991.524000006026
313109,6767.177311296771
664222,4694.769621410009
507865,7774.430148291656
574415,8042.347904149653
246062,5420.490131652668
554156,17.279185882565645
58896,47.228414020934835
476273,7206.103694058274
532714,5757.650737217304
196247,7670.041799606498
89795,6253.729522357164
148005,20.96675610629229
637918,7753.210206827056
81433,3319.7106207507227
275496,5852.3630771647395
101021,8487.691203584156
400691,-114.70998384422948
202762,4557.754595148302
675188,6830.415114236122
526414,6584.602682906484
635466,37.52323901069442
704032,-82.74448179773623
597960,1422.1008306098227
10922,6.420048230124061
632601,75.28286135035735
10625,6828.076552097081
675087,7996.711048002107
558965,13923.690630476625
554554,4650.0883408177215
576665,20.401822927880445
668069,74.037404327396
194194,8450.358415301836
37319,3883.418838551992
687447,3274.4973346907104
373508,5564.630404281525
496441,7266.850092326018
392545,4847.465287704075
540664,9529.408375029017
379815,6378.710656956462
633577,7016.762635846173
391214,5459.957466191654
624356,10199.945377574091
487498,6830.230827780265
669501,3064.0464288282924
575218,4091.9598824533227
171371,3640.7380764512727
515757,5640.302392306701
289584,13873.344176880186
696348,8612.773325825114
461057,97.49368009469423
497862,8350.304659078824
3235,5404.27246549264
631941,7783.411580034859
631916,7637.59931712365
278988,7097.8560284116575
108505,4988.099573235825
260847,5263.808162051065
461688,9552.09336929885
374416,5761.729763884093
460110,12426.566428683082
296356,8201.97797669774
62598,8257.398192757228
557003,29.078153511071637
163377,5240.278412287683
160766,4679.635132169725
400928,6929.221754219385
328639,8543.095977264804
568155,8.144187768710948
317280,8296.661569445605
430796,5418.917588563181
401468,6987.8217109889065
316538,10172.768073905343
607546,6256.08512591029
618330,5189.359129944016
579893,12321.289489620227
624043,10078.021154992355
609382,5510.384976262753
194697,42.177944334613166
479586,27.96840359647241
685285,7920.054035351253
589962,4200.058768063211
387089,7285.510424035666
639959,2843.5824000747416
522172,11921.396714796683
276953,3.0120739634549674
471140,3793.0844211430663
618354,5387.412599222539
663567,3336.8390518156048
545199,8047.831451099715
598181,8497.008061772784
604835,5601.384129867264
90397,3684.8990872604204
498686,4414.029449285925
316596,7087.433876356603
245898,5326.751997572129
362110,7270.506983407918
269521,6191.272561685956
424539,9604.937791717393
663903,49.8238809310241
520609,8009.026877759934
688309,6195.65980431967
673621,7389.544215049526
38498,2485.1772987984127
274914,15327.436686111521
223321,4615.914524054029
302476,2051.9339350370988
105781,31.01961509358632
250338,10406.956283126588
366196,32.31705966261541
130849,-55.003570464783365
377769,3111.784167041312
703749,5313.521468130408
574371,10779.091200893667
394079,8315.680467223692
654154,11697.949076212031
589796,7868.683682102328
483427,33.86164842822919
17040,5117.601663233284
83634,6.420048230124061
293967,11709.868050061568
693061,9868.907537349829
161972,15849.296792481213
523622,6889.721599350512
477199,5423.738809403464
482962,5957.21215443699
209179,10203.9983730177
353052,5913.805966325685
293929,7518.852663950565
478219,6907.686973986542
531446,9152.340240300411
276549,30.039927407296066
121075,11084.5152705004
542698,30.039927407296066
520780,5573.306864249267
203095,6653.3510454098805
554891,6679.6612963963335
480986,25.043342465379812
343853,7920.4405771463325
679459,6712.103871193253
435893,13.89819901077236
543423,7776.407990712123
195867,4321.010306939123
475913,7728.700459896967
58903,10051.442952447978
589761,-26.149655234600708
210618,-48.924614483917
213679,11007.11752570237
370361,17.279185882565645
967,9055.384017220642
